MUNICIPIO,NOMBRE_MUNICIPIO,SECCION,CASILLA,NOMINAL,PAN,PRI,PRD,PVEM,PT,MC,PANAL,MORENA,PES,PAN_MC,PT_MORENA_PES,PT_MORENA,PT_PES,MORENA_PES,INDEPENDIENTE_1,INDEPENDIENTE_2,INDEPENDIENTE_3,INDEPENDIENTE_4,INDEPENDIENTE_5,INDEPENDIENTE_6,INDEPENDIENTE_7,INDEPENDIENTE_8,INDEPENDIENTE_9,INDEPENDIENTE_10,INDEPENDIENTE_11,INDEPENDIENTE_12,INDEPENDIENTE_13,INDEPENDIENTE_14,INDEPENDIENTE_15,INDEPENDIENTE_16,NO_REG,NULOS
29,GUADALUPE Y CALVO,1150,B1,661,4,132,0,0,9,7,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
29,GUADALUPE Y CALVO,1151,B1,481,29,140,0,0,15,9,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
29,GUADALUPE Y CALVO,1152,B1,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
29,GUADALUPE Y CALVO,1153,B1,382,17,96,0,0,5,3,0,60,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
29,GUADALUPE Y CALVO,1153,C1,382,7,84,0,0,4,3,0,55,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
29,GUADALUPE Y CALVO,1154,B1,692,71,164,0,0,14,9,0,97,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
29,GUADALUPE Y CALVO,1155,B1,376,26,94,0,0,7,1,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
29,GUADALUPE Y CALVO,1155,C1,376,27,90,0,0,9,6,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
29,GUADALUPE Y CALVO,1155,E1,362,12,82,0,0,9,6,0,77,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
29,GUADALUPE Y CALVO,1156,B1,442,16,96,0,0,2,3,0,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
29,GUADALUPE Y CALVO,1157,B1,210,9,54,0,0,3,5,0,44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
29,GUADALUPE Y CALVO,1158,B1,311,21,85,0,0,6,7,0,86,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
29,GUADALUPE Y CALVO,1158,E1,343,29,134,0,0,2,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
29,GUADALUPE Y CALVO,1159,B1,707,25,276,0,0,5,5,0,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
29,GUADALUPE Y CALVO,1159,C1,707,26,271,0,0,5,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
29,GUADALUPE Y CALVO,1159,E1,576,21,223,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,GUADALUPE Y CALVO,1160,B1,529,47,182,0,0,17,4,0,105,5,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
29,GUADALUPE Y CALVO,1160,C1,529,37,164,0,0,7,5,0,120,4,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
29,GUADALUPE Y CALVO,1160,C2,528,48,183,0,0,8,11,0,102,4,1,4,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
29,GUADALUPE Y CALVO,1161,B1,294,63,62,0,0,1,1,0,27,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
29,GUADALUPE Y CALVO,1162,B1,453,54,105,0,0,6,3,0,51,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
29,GUADALUPE Y CALVO,1163,B1,252,35,55,0,0,2,2,0,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
29,GUADALUPE Y CALVO,1163,E1,347,36,77,0,0,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
29,GUADALUPE Y CALVO,1164,B1,493,25,100,0,0,7,4,0,98,5,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
29,GUADALUPE Y CALVO,1164,C1,493,43,91,0,0,7,3,0,116,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
29,GUADALUPE Y CALVO,1165,B1,633,65,149,0,0,12,7,0,134,3,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
29,GUADALUPE Y CALVO,1165,C1,632,54,138,0,0,13,6,0,130,10,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
29,GUADALUPE Y CALVO,1165,C2,632,57,154,0,0,20,9,0,116,4,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
29,GUADALUPE Y CALVO,1166,B1,133,4,38,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
30,GUAZAPARES,1167,B1,643,36,195,0,0,1,154,0,11,0,44,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
30,GUAZAPARES,1167,C1,643,35,163,0,0,3,131,0,19,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
30,GUAZAPARES,1168,B1,432,22,159,0,0,0,98,0,4,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
30,GUAZAPARES,1168,C1,431,23,120,0,0,1,101,0,8,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
30,GUAZAPARES,1169,B1,342,10,79,0,0,1,94,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
30,GUAZAPARES,1170,B1,273,14,73,0,0,3,41,0,3,0,14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
30,GUAZAPARES,1171,B1,437,16,94,0,0,3,78,0,21,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
30,GUAZAPARES,1171,C1,437,8,108,0,0,1,90,0,14,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
30,GUAZAPARES,1171,E1,211,6,35,0,0,1,24,0,8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
30,GUAZAPARES,1172,B1,453,29,199,0,0,1,43,0,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
30,GUAZAPARES,1173,B1,448,21,136,0,0,2,53,0,33,0,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13
30,GUAZAPARES,1174,B1,690,41,215,0,0,1,145,0,10,1,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
30,GUAZAPARES,1175,B1,225,10,66,0,0,1,62,0,6,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
30,GUAZAPARES,1177,B1,455,41,106,0,0,1,135,0,8,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
30,GUAZAPARES,1178,B1,102,4,41,0,0,0,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
30,GUAZAPARES,1179,B1,128,6,36,0,0,2,16,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
30,GUAZAPARES,1180,B1,239,17,56,0,0,1,65,0,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
30,GUAZAPARES,1181,B1,175,11,41,0,0,0,49,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,GUERRERO,1182,B1,547,50,159,1,0,8,4,4,63,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
31,GUERRERO,1182,C1,547,59,167,0,0,7,9,4,65,2,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
31,GUERRERO,1183,B1,673,64,237,1,4,5,6,2,95,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
31,GUERRERO,1184,B1,600,51,193,1,2,2,4,3,94,4,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
31,GUERRERO,1185,B1,516,47,94,4,5,3,9,12,60,9,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
31,GUERRERO,1185,C1,516,41,74,4,2,3,8,12,68,4,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
31,GUERRERO,1186,B1,511,38,175,1,1,4,3,7,74,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
31,GUERRERO,1186,C1,511,36,156,2,3,2,6,5,73,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
31,GUERRERO,1187,B1,748,62,158,2,7,4,3,4,126,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
31,GUERRERO,1187,C1,748,55,140,6,2,7,12,7,134,0,4,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
31,GUERRERO,1188,B1,482,68,58,10,4,8,4,4,88,14,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
31,GUERRERO,1188,C1,481,54,61,4,7,13,3,4,82,9,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
31,GUERRERO,1189,B1,650,59,70,9,6,14,6,9,104,18,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
31,GUERRERO,1190,B1,610,57,71,26,2,13,5,2,124,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
31,GUERRERO,1191,B1,359,55,65,2,1,6,3,0,63,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
31,GUERRERO,1192,B1,266,31,49,4,4,1,5,3,48,4,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
31,GUERRERO,1193,B1,300,31,29,11,0,11,3,2,40,10,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
31,GUERRERO,1194,B1,474,70,73,8,0,5,5,3,71,11,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
31,GUERRERO,1195,B1,392,63,69,6,0,7,3,5,63,6,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
31,GUERRERO,1195,C1,391,47,73,2,3,3,1,2,60,6,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
31,GUERRERO,1196,B1,580,81,87,8,2,15,5,3,91,16,2,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
31,GUERRERO,1197,B1,241,27,33,12,3,2,1,1,30,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
31,GUERRERO,1198,B1,397,36,38,4,2,4,6,9,64,12,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
31,GUERRERO,1198,C1,397,28,64,4,2,6,2,3,52,14,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
31,GUERRERO,1199,B1,377,40,65,8,1,3,2,1,63,8,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
31,GUERRERO,1199,C1,377,41,46,3,0,5,3,5,61,14,1,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
31,GUERRERO,1199,S1,750,20,16,2,0,0,3,2,20,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
31,GUERRERO,1200,B1,807,48,125,7,3,10,7,20,178,14,2,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
31,GUERRERO,1201,B1,340,24,42,1,3,18,4,6,60,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
31,GUERRERO,1202,B1,126,4,19,0,0,2,0,3,43,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
31,GUERRERO,1203,B1,142,8,17,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
31,GUERRERO,1204,B1,226,16,34,2,2,4,4,8,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
31,GUERRERO,1205,B1,240,15,36,1,0,2,3,3,59,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
31,GUERRERO,1209,B1,159,10,38,1,2,3,3,0,20,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
31,GUERRERO,1210,B1,312,20,66,1,1,5,3,8,48,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
31,GUERRERO,1211,B1,344,21,61,5,1,4,5,8,47,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
31,GUERRERO,1212,B1,324,7,19,1,1,2,2,0,110,8,1,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
31,GUERRERO,1213,B1,420,75,63,5,6,9,1,8,56,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
31,GUERRERO,1214,B1,460,31,113,3,3,14,4,2,81,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
31,GUERRERO,1215,B1,397,19,88,2,0,5,3,14,61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
31,GUERRERO,1215,C1,396,24,70,2,1,2,3,14,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
31,GUERRERO,1216,B1,221,18,51,0,1,5,5,3,22,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
31,GUERRERO,1217,B1,258,22,62,2,1,1,1,5,36,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
31,GUERRERO,1218,B1,594,122,76,4,3,5,4,6,82,5,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
31,GUERRERO,1218,C1,593,77,88,1,2,9,3,2,103,6,3,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
31,GUERRERO,1219,B1,507,42,42,9,1,8,4,3,96,7,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
31,GUERRERO,1221,B1,436,16,147,3,1,5,4,3,62,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
31,GUERRERO,1222,B1,151,17,42,0,2,3,0,0,36,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
31,GUERRERO,1223,B1,152,13,36,1,0,2,1,1,16,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
31,GUERRERO,1224,B1,419,81,69,1,5,6,4,13,36,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
31,GUERRERO,1225,B1,360,87,50,3,0,10,0,17,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
31,GUERRERO,1226,B1,278,23,32,1,2,8,2,4,73,6,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
31,GUERRERO,1227,B1,141,6,21,1,2,1,0,1,43,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31,GUERRERO,1228,B1,510,23,38,5,5,4,4,6,94,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
31,GUERRERO,1229,B1,460,13,39,5,3,15,2,1,98,5,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
31,GUERRERO,1230,B1,233,18,11,4,1,2,4,7,46,3,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
31,GUERRERO,1231,B1,148,19,28,2,0,1,1,2,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
31,GUERRERO,1232,B1,273,29,44,0,2,3,1,4,59,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
31,GUERRERO,1235,B1,443,73,43,0,2,4,2,4,79,4,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
31,GUERRERO,1235,C1,443,69,41,4,1,13,1,5,68,2,2,7,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
31,GUERRERO,1237,B1,670,100,82,3,4,10,8,15,105,4,2,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
31,GUERRERO,1237,C1,574,79,79,1,1,13,6,8,114,9,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
31,GUERRERO,1238,B1,109,28,17,0,2,1,1,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
31,GUERRERO,1239,B1,250,31,54,1,2,10,0,5,35,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
31,GUERRERO,1242,B1,532,39,33,6,6,10,5,4,87,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,GUERRERO,1243,B1,157,25,26,3,0,8,0,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
31,GUERRERO,1244,B1,380,42,19,4,3,9,4,4,53,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
31,GUERRERO,1244,C1,379,29,38,2,0,9,2,1,61,7,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
31,GUERRERO,1245,B1,603,36,90,5,4,3,6,3,104,7,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
31,GUERRERO,1246,B1,75,24,12,0,0,1,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,GUERRERO,1246,E1,104,17,31,0,1,5,2,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
31,GUERRERO,1247,B1,117,17,20,1,1,0,3,5,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
31,GUERRERO,1248,B1,511,48,54,2,2,11,4,5,68,43,2,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
31,GUERRERO,1249,B1,162,18,29,6,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
31,GUERRERO,1250,B1,469,107,78,1,1,2,3,3,36,3,4,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
31,GUERRERO,1255,B1,199,29,47,0,0,3,0,1,33,10,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
31,GUERRERO,1257,B1,457,0,61,0,1,0,0,0,0,0,128,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
31,GUERRERO,1258,B1,128,18,46,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,GUERRERO,1260,B1,217,51,29,0,3,5,6,2,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
31,GUERRERO,1261,B1,104,30,11,1,0,0,4,0,11,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
31,GUERRERO,1264,B1,129,29,24,1,1,4,4,1,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
31,GUERRERO,1265,B1,115,24,12,0,1,0,1,3,18,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
32,HIDALGO DEL PARRAL,1266,B1,721,0,76,0,8,2,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,18
32,HIDALGO DEL PARRAL,1266,C1,721,0,77,0,8,6,0,0,10,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,26
32,HIDALGO DEL PARRAL,1267,B1,424,0,42,0,6,5,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,11
32,HIDALGO DEL PARRAL,1267,C1,424,0,50,0,7,3,0,0,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,14
32,HIDALGO DEL PARRAL,1268,B1,593,0,67,0,8,5,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,16
32,HIDALGO DEL PARRAL,1268,C1,592,0,78,0,8,1,0,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,18
32,HIDALGO DEL PARRAL,1269,B1,496,0,65,0,15,4,0,0,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,15
32,HIDALGO DEL PARRAL,1269,C1,495,0,66,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,14
32,HIDALGO DEL PARRAL,1270,B1,605,0,64,0,8,6,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,16
32,HIDALGO DEL PARRAL,1271,B1,419,0,39,0,9,3,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,15
32,HIDALGO DEL PARRAL,1271,C1,419,0,52,0,4,1,0,0,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,1,10
32,HIDALGO DEL PARRAL,1272,B1,602,0,60,0,12,4,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,9
32,HIDALGO DEL PARRAL,1272,C1,602,0,60,0,7,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,14
32,HIDALGO DEL PARRAL,1272,C2,601,0,70,0,9,3,0,0,13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,10
32,HIDALGO DEL PARRAL,1272,C3,601,0,48,0,11,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,17
32,HIDALGO DEL PARRAL,1273,B1,509,0,57,0,14,1,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,7
32,HIDALGO DEL PARRAL,1273,C1,508,0,58,0,8,1,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,13
32,HIDALGO DEL PARRAL,1273,C2,508,0,51,0,6,2,0,0,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,1,13
32,HIDALGO DEL PARRAL,1274,B1,709,0,51,0,10,5,0,0,16,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,12
32,HIDALGO DEL PARRAL,1274,C1,708,0,56,0,13,1,0,0,15,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,11
32,HIDALGO DEL PARRAL,1275,B1,465,0,41,0,6,7,0,0,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,15
32,HIDALGO DEL PARRAL,1275,C1,464,0,53,0,11,6,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,7
32,HIDALGO DEL PARRAL,1276,B1,440,0,43,0,8,2,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,7
32,HIDALGO DEL PARRAL,1276,C1,440,0,51,0,8,3,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,9
32,HIDALGO DEL PARRAL,1277,B1,639,0,60,0,13,3,0,0,18,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,20
32,HIDALGO DEL PARRAL,1278,B1,432,0,50,0,17,3,0,0,26,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,19
32,HIDALGO DEL PARRAL,1278,C1,432,0,52,0,10,1,0,0,15,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,8
32,HIDALGO DEL PARRAL,1279,B1,600,0,48,0,6,3,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,1,10
32,HIDALGO DEL PARRAL,1279,C1,599,0,41,0,7,1,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,16
32,HIDALGO DEL PARRAL,1279,C2,599,0,50,0,10,3,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,5
32,HIDALGO DEL PARRAL,1279,C3,599,0,34,0,6,1,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,7
32,HIDALGO DEL PARRAL,1280,B1,566,0,51,0,5,5,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,8
32,HIDALGO DEL PARRAL,1280,C1,566,0,43,0,4,3,0,0,10,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,11
