MUNICIPIO,SECCION,CASILLA,PAN,PRI_PVEM_PTP_PANAL,PRD,MC,MORENA,INDEPENDIENTE,NO_REG,NULOS
JUAREZ,1726,B,64,62,0,4,6,44,0,6
JUAREZ,1726,C1,64,65,2,5,6,24,1,8
JUAREZ,1727,B,55,84,1,6,4,32,0,14
JUAREZ,1728,B,42,61,0,11,12,58,0,3
JUAREZ,1729,B,99,52,2,7,4,55,2,5
JUAREZ,1729,C1,88,62,4,5,7,49,1,8
JUAREZ,1730,B,97,88,4,11,11,91,2,2
JUAREZ,1731,B,97,69,1,12,8,61,1,5
JUAREZ,1732,B,116,81,4,5,4,76,0,6
JUAREZ,1732,C1,134,66,2,8,3,68,1,4
JUAREZ,1732,C2,134,69,3,7,7,0,0,0
JUAREZ,1732,C3,117,67,2,8,8,82,0,11
JUAREZ,1733,B,127,59,1,4,10,89,0,1
JUAREZ,1733,C1,134,59,3,10,3,74,0,2
JUAREZ,1733,C2,123,63,1,8,11,98,0,4
JUAREZ,1734,B,147,73,7,7,6,94,4,7
JUAREZ,1734,C1,142,80,4,10,10,122,0,5
JUAREZ,1734,C2,133,92,5,10,12,84,3,11
JUAREZ,1734,C3,180,85,5,13,14,82,1,6
JUAREZ,1734,C4,160,87,4,11,8,89,0,12
JUAREZ,1734,C5,155,84,8,7,0,112,3,9
JUAREZ,1735,B,99,89,4,9,15,81,0,16
JUAREZ,1736,B,158,71,10,0,5,0,96,2
JUAREZ,1736,C1,150,59,6,9,7,99,1,10
JUAREZ,1737,B,111,84,2,3,8,38,0,11
JUAREZ,1738,B,142,90,0,8,11,117,0,22
JUAREZ,1739,B,107,71,4,9,8,69,0,15
JUAREZ,1740,B,111,95,3,9,6,76,0,10
JUAREZ,1741,B,51,26,0,2,1,21,0,2
JUAREZ,1742,B,25,14,0,1,3,22,0,1
JUAREZ,1743,B,173,65,5,11,1,97,1,2
JUAREZ,1743,C1,154,57,3,10,6,108,1,4
JUAREZ,1743,C2,160,64,0,10,4,101,0,5
JUAREZ,1743,C3,148,71,3,13,12,109,0,4
JUAREZ,1744,B,67,36,3,5,5,48,1,7
JUAREZ,1744,C1,95,44,3,4,9,40,0,6
JUAREZ,1745,B,124,81,2,13,10,88,0,6
JUAREZ,1745,C1,120,78,2,13,16,96,6,5
JUAREZ,1745,C2,140,68,1,10,13,109,0,8
JUAREZ,1746,B,62,47,1,3,4,53,2,6
JUAREZ,1746,C1,67,51,3,8,6,52,1,7
JUAREZ,1746,ES1,352,181,11,8,8,183,0,10
JUAREZ,1747,B,153,100,5,13,10,92,0,5
JUAREZ,1748,B,98,64,3,6,10,60,7,10
JUAREZ,1749,B,93,83,2,12,10,65,0,12
JUAREZ,1749,C1,104,79,1,9,6,70,0,4
JUAREZ,1749,C2,93,68,2,9,12,65,4,7
JUAREZ,1750,B,33,35,2,11,9,44,0,12
JUAREZ,1750,C1,36,68,2,8,8,48,0,15
JUAREZ,1751,B,79,29,3,9,7,53,0,0
JUAREZ,1753,B,66,62,2,8,14,41,2,6
JUAREZ,1753,C1,51,47,1,15,7,49,2,6
JUAREZ,1754,B,145,91,3,7,13,92,0,5
JUAREZ,1754,C1,142,80,4,10,10,122,0,5
JUAREZ,1754,C2,173,83,1,13,6,83,1,7
JUAREZ,1754,C3,173,68,9,11,14,84,0,2
JUAREZ,1755,B,71,67,3,8,10,86,3,6
JUAREZ,1755,C1,100,51,1,7,13,81,0,7
JUAREZ,1755,C2,99,47,1,11,20,73,0,5
JUAREZ,1755,C3,87,68,0,13,16,81,0,4
JUAREZ,1756,B,125,81,8,10,15,73,2,4
JUAREZ,1756,C1,131,72,3,11,13,85,0,5
JUAREZ,1756,C2,109,81,3,12,13,94,0,9
JUAREZ,1756,C3,133,73,3,7,15,92,0,9
JUAREZ,1757,B,108,51,4,8,14,80,3,3
JUAREZ,1757,C1,93,75,8,6,10,77,0,0
JUAREZ,1757,C2,90,59,3,4,8,70,0,12
JUAREZ,1758,B,77,75,7,8,12,81,5,9
JUAREZ,1758,C1,99,79,5,16,13,80,0,11
JUAREZ,1758,C2,131,68,3,12,20,91,2,3
JUAREZ,1758,C3,121,76,4,3,11,97,4,9
JUAREZ,1758,C4,112,72,4,16,10,99,2,6
JUAREZ,1758,C5,128,68,8,5,9,94,0,6
JUAREZ,1758,C6,104,71,5,9,7,100,0,9
JUAREZ,1758,C7,113,79,4,9,13,82,2,3
JUAREZ,1758,C8,111,73,5,16,14,95,1,8
JUAREZ,1759,B,88,93,3,10,9,62,2,7
JUAREZ,1760,B,56,52,0,6,7,45,2,6
JUAREZ,1760,C1,66,54,2,6,5,42,2,5
JUAREZ,1761,B,66,76,1,13,9,44,0,6
JUAREZ,1762,B,64,73,4,10,9,33,0,17
JUAREZ,1763,B,47,113,2,16,12,60,2,21
JUAREZ,1763,C1,58,88,5,4,10,56,0,17
JUAREZ,1763,C2,41,88,2,12,10,49,3,9
JUAREZ,1764,B,48,104,4,8,9,38,0,10
JUAREZ,1764,C1,50,103,3,12,20,47,2,13
JUAREZ,1765,B,104,75,5,7,7,79,3,10
JUAREZ,1766,B,85,75,2,2,5,38,0,7
JUAREZ,1766,C1,63,70,3,4,8,46,0,8
JUAREZ,1767,B,57,66,3,3,4,35,1,9
JUAREZ,1767,C1,51,66,1,9,8,33,0,5
JUAREZ,1768,B,129,96,2,12,13,57,0,12
JUAREZ,1769,B,63,71,4,9,8,45,0,7
JUAREZ,1769,C1,70,52,0,5,7,37,2,9
JUAREZ,1770,B,85,54,0,7,3,49,2,9
JUAREZ,1771,B,65,66,4,6,10,76,0,8
JUAREZ,1772,B,109,80,3,11,15,97,0,16
JUAREZ,1772,C1,126,91,1,8,16,109,1,6
JUAREZ,1772,C2,132,73,4,12,12,89,0,12
JUAREZ,1772,C3,162,57,4,8,13,90,0,6
JUAREZ,1772,C4,118,84,5,14,6,95,3,10
JUAREZ,1772,C5,127,80,7,9,15,89,0,6
JUAREZ,1772,C6,121,90,4,6,13,79,0,14
JUAREZ,1772,C7,130,69,2,13,6,106,0,13
JUAREZ,1772,C8,113,75,4,9,15,96,1,8
JUAREZ,1772,C9,133,88,1,9,15,105,0,2
JUAREZ,1772,C10,117,75,5,22,8,98,1,6
JUAREZ,1773,B,134,136,2,5,11,99,0,8
JUAREZ,1774,B,80,60,1,7,12,59,1,8
JUAREZ,1774,C1,71,54,1,9,18,48,0,3
JUAREZ,1775,B,67,53,3,5,5,38,2,6
JUAREZ,1775,C1,68,48,2,4,10,52,0,9
JUAREZ,1776,B,83,54,1,3,5,39,0,11
JUAREZ,1777,B,79,67,1,9,7,50,0,5
JUAREZ,1778,B,61,57,4,12,7,39,1,4
JUAREZ,1778,C1,72,68,3,10,12,37,0,13
JUAREZ,1779,B,42,102,2,16,9,0,1,12
JUAREZ,1779,C1,44,97,3,7,14,62,0,20
JUAREZ,1780,B,44,41,3,8,9,31,0,9
JUAREZ,1781,B,102,57,2,7,8,54,0,9
JUAREZ,1782,B,115,97,3,6,9,53,2,12
JUAREZ,1783,B,70,60,1,3,2,47,0,4
JUAREZ,1783,C1,56,44,2,6,2,36,0,3
JUAREZ,1784,B,70,60,1,3,2,47,0,4
JUAREZ,1784,C1,78,44,0,5,7,57,1,3
JUAREZ,1785,B,94,77,1,9,10,57,2,3
JUAREZ,1786,B,92,83,3,7,1,59,0,10
JUAREZ,1787,B,88,46,3,0,0,52,2,6
JUAREZ,1787,C1,105,36,3,8,6,58,2,2
JUAREZ,1788,B,67,44,1,14,6,50,1,9
JUAREZ,1789,B,70,52,3,10,6,57,0,8
JUAREZ,1790,B,71,66,1,7,6,59,2,0
JUAREZ,1790,C1,77,51,1,11,6,58,0,5
JUAREZ,1791,B,101,82,1,16,10,55,0,14
JUAREZ,1792,B,65,44,1,9,4,58,0,3
JUAREZ,1793,B,64,60,4,7,5,45,1,9
JUAREZ,1793,C1,65,77,4,10,6,56,0,4
JUAREZ,1794,B,93,87,2,13,22,65,0,18
JUAREZ,1794,C1,91,85,6,23,11,82,0,18
JUAREZ,1795,B,94,93,5,20,14,92,0,10
JUAREZ,1795,C1,107,88,7,19,14,80,0,16
JUAREZ,1796,B,65,56,2,6,12,49,0,16
JUAREZ,1796,C1,75,65,3,12,13,37,3,8
JUAREZ,1797,B,49,62,1,6,14,47,4,4
JUAREZ,1797,C1,44,60,0,10,11,46,3,2
JUAREZ,1798,B,104,84,3,12,10,56,0,5
JUAREZ,1799,B,83,56,0,14,11,63,1,11
JUAREZ,1799,C1,86,54,3,12,10,49,2,6
JUAREZ,1800,B,122,85,4,10,18,50,3,6
JUAREZ,1801,B,87,67,2,10,9,57,2,5
JUAREZ,1802,B,63,46,1,3,4,45,2,2
JUAREZ,1803,B,143,57,2,9,5,79,1,5
JUAREZ,1804,B,63,71,7,5,5,46,0,8
JUAREZ,1805,B,110,64,5,20,6,80,5,9
JUAREZ,1806,B,86,72,2,9,9,74,1,15
JUAREZ,1807,B,74,39,2,4,4,54,0,11
JUAREZ,1807,C1,61,31,2,4,7,51,0,13
JUAREZ,1808,B,51,45,1,7,7,49,0,12
JUAREZ,1808,C1,25,50,1,8,6,35,0,12
JUAREZ,1809,B,97,98,2,15,11,71,0,11
JUAREZ,1810,B,105,95,0,15,7,77,0,21
JUAREZ,1811,B,61,65,0,6,5,51,0,10
JUAREZ,1811,C1,72,66,5,11,12,46,0,5
JUAREZ,1812,B,74,50,2,10,11,48,1,12
JUAREZ,1812,C1,81,60,2,9,8,36,1,2
JUAREZ,1813,B,103,91,3,22,10,75,4,8
JUAREZ,1814,B,64,63,1,5,7,53,1,2
JUAREZ,1814,C1,66,62,4,4,9,49,6,3
JUAREZ,1815,B,63,47,2,8,5,44,2,7
JUAREZ,1815,C1,40,40,2,2,9,53,0,11
JUAREZ,1816,B,68,87,2,4,12,69,0,14
JUAREZ,1817,B,56,64,1,12,11,39,0,7
JUAREZ,1818,B,87,76,2,5,9,55,0,8
JUAREZ,1819,B,93,99,4,9,6,56,0,11
JUAREZ,1820,B,54,88,3,15,8,53,6,14
JUAREZ,1821,B,62,63,1,6,12,33,1,13
JUAREZ,1821,C1,81,60,2,9,8,36,1,2
JUAREZ,1822,B,108,92,4,18,18,68,4,14
JUAREZ,1823,B,110,110,3,8,1,71,8,5
JUAREZ,1824,B,109,84,1,16,15,54,0,15
JUAREZ,1825,B,74,62,5,16,2,58,0,7
JUAREZ,1825,C1,61,62,1,13,15,53,8,10
JUAREZ,1826,B,75,86,1,15,16,54,10,13
JUAREZ,1826,C1,66,110,5,13,8,70,0,22
JUAREZ,1826,C2,74,82,2,20,7,71,0,15
JUAREZ,1826,C3,63,78,5,10,9,73,9,10
JUAREZ,1826,C4,67,109,1,22,13,0,0,19
JUAREZ,1827,B,76,83,0,22,16,48,5,13
JUAREZ,1827,C1,71,66,3,10,14,76,1,4
JUAREZ,1827,C2,61,68,5,7,11,65,6,8
JUAREZ,1827,C3,58,81,5,11,7,86,1,13
JUAREZ,1827,C4,69,73,6,16,6,58,2,7
JUAREZ,1827,C5,73,84,2,13,11,64,4,9
JUAREZ,1828,B,48,56,3,7,6,42,6,7
JUAREZ,1828,C1,48,48,5,3,11,32,2,7
JUAREZ,1829,B,58,62,5,9,6,27,0,22
JUAREZ,1829,C1,49,82,3,18,3,26,0,15
JUAREZ,1830,B,56,82,4,3,10,45,2,11
JUAREZ,1830,C1,57,78,9,8,15,44,0,17
JUAREZ,1831,B,64,126,2,13,13,82,6,10
JUAREZ,1832,B,63,58,2,7,8,40,0,12
JUAREZ,1832,C1,54,65,1,3,6,36,0,8
JUAREZ,1833,B,71,74,5,14,8,58,0,12
JUAREZ,1834,B,102,46,5,8,8,62,1,2
JUAREZ,1834,C1,92,51,3,7,10,69,3,3
JUAREZ,1835,B,91,79,5,7,11,70,2,10
JUAREZ,1836,B,83,65,0,7,6,54,2,9
JUAREZ,1837,B,93,66,1,9,11,61,5,8
JUAREZ,1837,C1,111,75,3,2,6,67,4,16
JUAREZ,1838,B,44,101,3,10,9,41,0,18
JUAREZ,1838,C1,54,80,5,8,8,57,0,1
JUAREZ,1839,B,99,70,10,8,2,48,0,0
JUAREZ,1840,B,90,82,5,10,14,63,4,11
JUAREZ,1841,B,87,85,1,6,0,96,4,14
JUAREZ,1842,B,145,72,3,18,11,89,4,10
JUAREZ,1843,B,103,75,1,9,9,87,4,4
JUAREZ,1844,B,94,74,1,11,11,95,0,10
JUAREZ,1845,B,96,82,4,13,20,84,3,9
JUAREZ,1846,B,51,66,1,6,2,42,1,11
JUAREZ,1846,C1,49,60,2,9,2,42,0,7
JUAREZ,1847,B,103,62,1,7,11,70,0,13
JUAREZ,1848,B,78,70,2,14,9,54,0,16
JUAREZ,1849,B,120,62,2,15,14,93,0,6
JUAREZ,1850,B,90,73,3,2,8,41,1,14
JUAREZ,1851,B,90,97,1,17,17,104,5,6
JUAREZ,1851,C1,93,71,8,19,0,121,3,3
JUAREZ,1851,C2,85,83,4,15,13,116,2,10
JUAREZ,1852,B,113,78,3,10,14,76,3,6
JUAREZ,1853,B,80,68,2,21,8,58,1,9
JUAREZ,1854,B,49,52,3,5,10,37,0,7
JUAREZ,1854,C1,48,69,1,14,8,41,0,12
JUAREZ,1855,B,41,52,4,3,6,31,0,10
JUAREZ,1855,C1,41,46,3,7,5,32,3,13
JUAREZ,1856,B,58,73,5,6,8,52,3,15
JUAREZ,1857,B,76,81,1,7,7,71,3,11
JUAREZ,1857,C1,77,59,4,12,13,53,11,14
JUAREZ,1858,B,93,75,4,10,14,83,4,9
JUAREZ,1858,C1,83,63,5,10,9,79,9,3
JUAREZ,1858,C2,85,85,3,15,10,97,1,12
JUAREZ,1859,B,88,72,6,9,7,66,3,11
JUAREZ,1860,B,50,76,7,5,12,64,0,15
JUAREZ,1860,C1,76,79,8,4,11,64,0,19
JUAREZ,1861,B,67,67,4,12,7,45,0,11
JUAREZ,1862,B,61,88,4,6,5,41,0,14
JUAREZ,1863,B,71,96,2,12,7,47,3,10
JUAREZ,1864,B,61,46,0,1,0,34,0,10
JUAREZ,1865,B,66,76,4,10,6,45,2,16
JUAREZ,1866,B,38,41,2,32,4,42,5,11
JUAREZ,1866,C1,44,37,1,27,5,35,1,10
JUAREZ,1867,B,69,50,7,23,10,71,0,12
JUAREZ,1868,B,107,87,3,18,13,102,2,9
JUAREZ,1868,C1,103,81,3,11,9,99,0,14
JUAREZ,1869,B,79,45,2,20,6,52,1,9
JUAREZ,1869,C1,63,60,4,21,11,56,3,8
JUAREZ,1870,B,82,102,4,15,14,56,0,16
JUAREZ,1871,B,82,82,6,10,11,68,2,13
JUAREZ,1871,C1,74,59,3,12,16,74,2,11
JUAREZ,1871,C2,70,71,4,14,10,74,2,7
JUAREZ,1872,B,60,112,2,12,9,63,0,17
JUAREZ,1873,B,32,75,2,7,1,33,0,12
JUAREZ,1874,B,51,74,1,8,8,23,5,6
JUAREZ,1875,B,41,64,1,17,7,36,0,17
JUAREZ,1876,B,32,50,0,6,9,39,4,10
JUAREZ,1877,B,78,81,2,13,11,61,1,14
JUAREZ,1877,C1,74,87,2,17,18,60,0,18
JUAREZ,1877,C2,66,91,1,18,18,80,0,11
JUAREZ,1877,C3,74,93,7,17,16,75,6,5
JUAREZ,1878,B,56,74,0,6,13,68,3,6
JUAREZ,1878,C1,60,60,0,10,11,67,4,12
JUAREZ,1878,C2,72,74,4,9,11,62,5,11
JUAREZ,1878,C3,75,72,5,8,8,69,0,15
JUAREZ,1879,B,53,96,5,14,23,89,0,16
JUAREZ,1879,C1,52,82,4,10,13,57,4,9
JUAREZ,1879,C2,53,98,3,16,15,82,0,12
JUAREZ,1880,B,53,52,1,27,6,54,1,8
JUAREZ,1880,C1,82,64,1,10,10,59,2,9
JUAREZ,1881,B,120,59,0,11,17,74,0,13
JUAREZ,1882,B,88,79,4,19,15,55,0,11
JUAREZ,1883,B,50,82,2,11,8,38,4,10
JUAREZ,1883,C1,47,68,7,4,10,42,0,12
JUAREZ,1884,B,14,27,2,3,1,14,0,3
JUAREZ,1885,B,90,98,5,12,14,77,5,9
JUAREZ,1885,C1,88,89,3,15,11,89,6,14
JUAREZ,1885,C2,85,84,5,15,17,74,0,15
JUAREZ,1885,C3,91,82,5,17,16,85,0,19
JUAREZ,1885,C4,73,87,1,19,21,90,10,8
JUAREZ,1885,C5,90,76,7,14,9,80,0,0
JUAREZ,1885,C6,77,101,3,14,20,88,0,16
JUAREZ,1885,C7,72,80,3,13,17,80,2,11
JUAREZ,1885,C8,88,99,4,14,11,88,0,24
JUAREZ,1885,C9,79,77,2,12,16,72,0,14
JUAREZ,1885,C10,76,79,5,15,12,68,7,9
JUAREZ,1886,B,40,49,2,3,7,33,2,8
JUAREZ,1886,C1,45,59,5,10,6,42,2,8
JUAREZ,1888,B,58,81,5,4,14,38,0,22
JUAREZ,1888,C1,44,87,2,6,6,39,7,11
JUAREZ,1888,C2,38,72,3,8,15,63,3,6
JUAREZ,1888,C3,29,52,1,3,3,131,0,19
JUAREZ,1889,B,66,67,1,13,9,70,9,12
JUAREZ,1889,C1,77,69,2,10,12,71,3,6
JUAREZ,1889,C2,66,83,3,10,10,55,0,26
JUAREZ,1889,C3,68,86,1,11,14,66,0,18
JUAREZ,1889,C4,68,84,4,10,14,60,1,20
JUAREZ,1889,C5,69,82,0,13,8,62,12,19
JUAREZ,1889,C6,62,105,4,11,14,58,5,6
JUAREZ,1890,B,40,53,4,2,4,21,0,7
JUAREZ,1891,B,79,94,4,10,10,80,7,18
JUAREZ,1891,C1,74,87,2,13,14,85,4,15
JUAREZ,1892,B,60,101,0,22,10,49,0,29
JUAREZ,1892,C1,62,110,7,28,15,54,5,7
JUAREZ,1892,C2,65,95,5,17,11,59,0,10
JUAREZ,1893,B,49,114,5,17,10,80,12,0
JUAREZ,1894,B,66,65,2,8,10,52,4,2
JUAREZ,1895,B,38,82,1,12,5,66,0,5
JUAREZ,1896,B,85,73,6,16,0,79,6,0
JUAREZ,1897,B,43,105,4,17,14,66,0,9
JUAREZ,1898,B,78,82,0,9,18,60,0,3
JUAREZ,1899,B,68,99,5,10,10,75,0,24
JUAREZ,1900,B,84,95,6,10,9,111,8,14
JUAREZ,1901,B,23,85,1,5,11,38,0,8
JUAREZ,1901,C1,29,58,3,6,8,38,1,8
JUAREZ,1902,B,42,63,2,13,6,63,3,7
JUAREZ,1902,C1,50,70,2,13,10,58,1,10
JUAREZ,1903,B,36,67,1,11,11,45,0,4
JUAREZ,1903,C1,65,59,2,4,11,35,0,10
JUAREZ,1904,B,50,86,3,11,10,44,2,6
JUAREZ,1904,C1,40,83,3,13,13,50,2,8
JUAREZ,1905,B,66,64,1,14,9,41,4,15
JUAREZ,1906,B,51,63,1,8,4,45,7,11
JUAREZ,1906,C1,40,63,3,13,5,38,0,9
JUAREZ,1907,B,54,122,4,14,10,49,8,5
JUAREZ,1907,C1,61,105,2,0,12,65,0,19
JUAREZ,1908,B,60,95,0,21,18,56,0,17
JUAREZ,1908,C1,64,74,4,11,13,55,0,13
JUAREZ,1909,B,41,83,4,21,15,65,0,19
JUAREZ,1910,B,88,98,12,19,11,68,0,21
JUAREZ,1911,B,39,69,0,2,11,36,0,8
JUAREZ,1911,C1,38,61,1,7,6,35,0,11
JUAREZ,1912,B,34,71,1,7,8,45,0,14
JUAREZ,1912,C1,37,71,2,8,9,37,0,15
JUAREZ,1914,B,66,91,6,9,6,66,0,15
JUAREZ,1914,C1,75,120,4,8,0,77,9,11
JUAREZ,1914,C2,62,98,5,11,15,93,2,13
JUAREZ,1914,C3,76,98,6,13,11,85,0,21
JUAREZ,1914,C4,74,95,7,15,13,80,5,16
JUAREZ,1914,C5,67,95,4,14,14,71,7,15
JUAREZ,1915,B,7,51,1,3,3,14,0,3
JUAREZ,1916,B,84,53,0,18,8,51,6,0
JUAREZ,1916,C1,59,55,6,15,13,60,0,13
JUAREZ,1916,C2,72,66,1,7,0,60,0,8
JUAREZ,1916,C3,60,67,3,14,17,44,0,10
JUAREZ,1916,C4,69,61,3,9,9,53,0,15
JUAREZ,1916,C5,73,69,6,10,7,64,3,8
JUAREZ,1916,C6,59,64,2,14,7,61,0,17
JUAREZ,1916,C7,55,69,1,10,15,52,5,23
JUAREZ,1916,C8,60,55,4,10,16,39,0,14
JUAREZ,1916,C9,69,79,1,6,6,48,0,11
JUAREZ,1916,C10,58,72,0,0,10,63,4,14
JUAREZ,1916,C11,62,58,0,6,10,49,0,8
JUAREZ,1916,C12,53,53,2,9,11,60,0,13
JUAREZ,1917,B,51,68,1,8,8,44,4,7
JUAREZ,1917,C1,47,50,2,5,8,53,0,12
JUAREZ,1918,B,68,63,1,11,14,55,0,8
JUAREZ,1918,C1,62,70,2,6,12,64,0,7
JUAREZ,1919,B,74,70,4,14,12,96,2,5
JUAREZ,1919,C1,88,85,4,11,6,101,3,9
JUAREZ,1919,C2,93,69,4,15,11,95,1,17
JUAREZ,1919,ES1,69,38,3,5,5,63,4,8
JUAREZ,1920,B,73,57,1,14,9,55,2,6
JUAREZ,1920,C1,47,70,6,5,8,44,0,8
JUAREZ,1921,B,57,60,5,16,10,61,1,9
JUAREZ,1921,C1,61,64,0,12,6,56,1,13
JUAREZ,1922,B,69,38,5,6,4,43,0,8
JUAREZ,1922,C1,50,52,2,10,4,58,3,7
JUAREZ,1923,B,76,56,3,8,8,45,2,7
JUAREZ,1923,C1,70,45,6,9,10,80,3,9
JUAREZ,1924,B,51,64,3,2,4,51,0,3
JUAREZ,1924,C1,49,53,1,8,11,47,1,10
JUAREZ,1925,B,67,80,1,9,17,49,0,6
JUAREZ,1925,C1,67,55,4,8,7,46,0,6
JUAREZ,1926,B,55,68,5,11,5,72,0,14
JUAREZ,1926,C1,62,66,3,12,4,73,0,12
JUAREZ,1927,B,44,68,2,4,8,47,0,11
JUAREZ,1927,C1,66,65,5,12,4,51,4,6
JUAREZ,1928,B,123,68,5,14,7,93,4,6
JUAREZ,1928,C1,101,96,3,16,6,98,0,8
JUAREZ,1929,B,96,82,5,10,7,76,0,10
JUAREZ,1929,C1,105,88,4,5,11,81,0,3
JUAREZ,1929,C2,93,112,5,6,12,73,0,3
JUAREZ,1930,B,84,78,2,11,10,75,0,19
JUAREZ,1930,C1,74,93,3,12,11,73,3,7
JUAREZ,1930,C2,86,84,6,7,18,73,0,13
JUAREZ,1930,C3,75,101,4,6,18,82,5,8
JUAREZ,1931,B,45,105,3,10,15,63,6,11
JUAREZ,1931,ES1,130,87,4,10,11,112,0,3
JUAREZ,1932,B,71,92,5,12,0,79,0,19
JUAREZ,1932,C1,81,105,1,15,15,61,0,10
JUAREZ,1933,B,106,88,3,10,15,111,0,23
JUAREZ,1933,C1,95,103,25,16,18,0,0,12
JUAREZ,1933,C2,88,95,3,11,15,119,0,9
JUAREZ,1933,C3,113,89,0,8,10,120,4,6
JUAREZ,1934,B,56,63,2,6,3,56,0,7
JUAREZ,1934,C1,53,45,5,7,6,65,0,5
JUAREZ,1935,B,46,69,3,3,8,53,3,2
JUAREZ,1935,C1,54,51,1,8,8,70,0,1
JUAREZ,1936,B,91,70,5,13,28,77,0,11
JUAREZ,1936,C1,77,93,4,10,15,74,2,8
JUAREZ,1936,C2,66,78,1,15,13,87,0,7
JUAREZ,1936,C3,79,76,6,12,14,84,0,10
JUAREZ,1936,C4,78,70,6,13,15,82,1,7
JUAREZ,1937,B,53,60,4,6,13,77,0,8
JUAREZ,1938,B,105,112,3,6,12,85,1,9
JUAREZ,1939,B,90,93,2,19,22,106,0,16
JUAREZ,1939,C1,100,80,1,16,13,105,0,15
JUAREZ,1939,C2,100,92,2,18,11,110,0,14
JUAREZ,1940,B,110,88,3,19,15,88,7,4
JUAREZ,1940,C1,113,78,4,6,17,120,1,10
JUAREZ,1940,C2,99,86,2,9,14,94,0,13
JUAREZ,1940,C3,94,81,4,10,24,91,0,13
JUAREZ,1940,C4,94,95,5,15,14,97,5,7
JUAREZ,1942,B,69,130,0,11,13,40,2,11
JUAREZ,1942,C1,84,116,3,4,5,30,0,27
JUAREZ,1942,C2,84,115,2,8,6,42,0,20
JUAREZ,1943,B,88,114,3,9,7,24,0,12
JUAREZ,1943,C1,77,94,6,16,8,36,4,6
JUAREZ,1943,EX1,42,122,4,7,6,28,0,14
JUAREZ,1944,B,71,162,8,7,20,24,0,13
JUAREZ,1945,B,80,119,2,18,6,36,0,12
JUAREZ,1945,C1,89,120,4,22,5,35,0,13
JUAREZ,1945,EX1,48,58,1,11,12,41,10,11
JUAREZ,1945,EX1 C1,48,58,1,11,12,41,10,11
JUAREZ,1945,EX1 C2,45,55,5,18,7,40,0,15
JUAREZ,1945,EX1 C3,46,55,6,30,7,49,0,16
JUAREZ,1945,EX1 C4,45,52,0,12,10,50,0,13
JUAREZ,1945,EX1 C5,34,56,5,12,11,46,0,0
JUAREZ,1945,EX1 C6,37,58,1,18,9,39,3,13
JUAREZ,1946,B,65,49,1,5,6,41,0,9
JUAREZ,1946,C1,66,43,1,6,3,43,0,3
JUAREZ,1947,B,82,62,4,7,6,62,2,4
JUAREZ,1947,C1,87,69,1,6,6,45,0,4
JUAREZ,1948,B,84,55,1,7,7,44,2,7
JUAREZ,1948,C1,82,58,2,5,3,50,0,3
JUAREZ,1949,B,108,52,3,5,2,65,2,2
JUAREZ,1949,C1,105,33,1,7,8,61,1,6
JUAREZ,1950,B,84,147,2,3,15,66,0,6
JUAREZ,1950,C1,94,130,3,7,12,71,1,3
JUAREZ,1951,B,77,103,1,11,13,65,0,17
JUAREZ,1952,B,48,74,3,7,7,24,3,7
JUAREZ,1953,B,85,100,1,12,11,41,0,11
JUAREZ,1954,B,33,82,0,5,3,34,0,18
JUAREZ,1955,B,71,74,5,11,11,29,3,16
JUAREZ,1956,B,81,102,0,9,1,29,1,19
JUAREZ,1957,B,49,60,0,1,13,35,2,5
JUAREZ,1958,B,51,64,3,3,5,23,0,15
JUAREZ,1959,B,41,60,0,3,6,31,0,7
JUAREZ,1960,B,51,60,2,6,6,29,0,8
JUAREZ,1961,B,55,81,0,9,8,30,0,9
JUAREZ,1962,B,38,43,5,4,7,35,0,8
JUAREZ,1963,B,28,47,1,6,10,29,0,8
JUAREZ,1964,B,52,74,2,4,7,16,2,5
JUAREZ,1965,B,42,53,2,3,8,28,0,12
JUAREZ,1966,B,49,44,2,6,7,25,0,4
JUAREZ,1967,B,55,55,2,3,7,26,0,13
JUAREZ,1968,B,49,72,1,6,11,44,0,12
JUAREZ,1969,B,64,46,0,2,10,36,2,7
JUAREZ,1970,B,44,37,5,16,14,0,0,9
JUAREZ,1971,B,41,61,2,9,5,44,0,7
JUAREZ,1972,B,47,57,3,6,12,21,1,7
JUAREZ,1973,B,60,106,4,15,20,43,0,14
JUAREZ,1974,B,53,96,8,15,16,50,0,12
JUAREZ,1974,C1,74,97,4,16,11,33,0,15
JUAREZ,1975,B,71,136,3,15,11,41,0,18
JUAREZ,1976,B,53,133,2,8,16,35,8,8
JUAREZ,1977,B,58,88,2,11,11,45,0,11
JUAREZ,1978,B,73,69,1,8,8,35,5,10
JUAREZ,1978,C1,57,58,4,15,7,44,1,10
JUAREZ,1979,B,103,93,3,15,11,49,0,15
JUAREZ,1980,B,43,71,1,4,2,25,4,4
JUAREZ,1981,B,80,43,2,5,9,34,0,12
JUAREZ,1982,B,54,66,2,7,7,31,0,11
JUAREZ,1983,B,37,48,0,1,12,31,4,6
JUAREZ,1984,B,63,67,2,7,6,28,1,9
JUAREZ,1985,B,61,57,1,8,9,65,0,12
JUAREZ,1986,B,50,46,2,3,9,41,3,6
JUAREZ,1986,C1,78,64,0,8,12,29,0,3
JUAREZ,1987,B,75,86,2,8,12,63,0,13
JUAREZ,1988,B,92,98,4,11,14,74,0,15
JUAREZ,1989,B,45,68,1,6,3,28,0,9
